region,parish,cases_cumul,date
5,Calcasieu,,3/19/2020
5,Calcasieu,,3/20/2020
5,Calcasieu,4,3/21/2020
5,Calcasieu,4,3/22/2020
5,Calcasieu,4,3/23/2020
5,Calcasieu,5,3/24/2020
5,Calcasieu,11,3/25/2020
5,Calcasieu,15,3/26/2020
5,Calcasieu,22,3/27/2020
5,Calcasieu,28,3/28/2020
5,Calcasieu,35,3/29/2020
5,Calcasieu,42,3/30/2020
5,Calcasieu,65,3/31/2020
5,Calcasieu,90,4/1/2020
5,Calcasieu,108,4/2/2020
5,Calcasieu,119,4/3/2020
5,Calcasieu,135,4/4/2020
5,Calcasieu,139,4/5/2020
5,Calcasieu,159,4/6/2020
5,Calcasieu,186,4/7/2020
5,Calcasieu,191,4/8/2020
5,Calcasieu,209,4/9/2020
5,Calcasieu,228,4/10/2020
5,Calcasieu,248,4/11/2020
5,Calcasieu,259,4/12/2020
5,Calcasieu,268,4/13/2020
5,Calcasieu,273,4/14/2020
5,Calcasieu,282,4/15/2020
5,Calcasieu,300,4/16/2020
5,Calcasieu,309,4/17/2020
5,Calcasieu,309,4/18/2020
5,Calcasieu,323,4/19/2020
5,Calcasieu,324,4/20/2020
5,Calcasieu,334,4/21/2020
5,Calcasieu,341,4/22/2020
5,Calcasieu,352,4/23/2020
5,Calcasieu,356,4/24/2020
5,Calcasieu,360,4/25/2020
5,Calcasieu,363,4/26/2020
5,Calcasieu,369,4/27/2020
5,Calcasieu,377,4/28/2020
5,Calcasieu,386,4/29/2020
5,Calcasieu,389,4/30/2020
5,Calcasieu,437,5/1/2020
5,Calcasieu,449,5/2/2020
5,Calcasieu,455,5/3/2020
5,Calcasieu,464,5/4/2020
5,Calcasieu,470,5/5/2020
5,Calcasieu,475,5/6/2020
5,Calcasieu,478,5/7/2020
5,Calcasieu,481,5/8/2020
5,Calcasieu,490,5/9/2020
5,Calcasieu,493,5/10/2020
5,Calcasieu,496,5/11/2020
5,Calcasieu,496,5/12/2020
5,Calcasieu,505,5/13/2020
5,Calcasieu,507,5/14/2020
5,Calcasieu,513,5/15/2020
5,Calcasieu,514,5/16/2020
5,Calcasieu,517,5/17/2020
5,Calcasieu,520,5/18/2020
5,Calcasieu,521,5/19/2020
5,Calcasieu,521,5/20/2020
5,Calcasieu,548,5/21/2020
5,Calcasieu,567,5/22/2020
5,Calcasieu,568,5/23/2020
5,Calcasieu,568,5/24/2020
5,Calcasieu,572,5/25/2020
5,Calcasieu,578,5/26/2020
5,Calcasieu,581,5/27/2020
5,Calcasieu,588,5/28/2020
5,Calcasieu,596,5/30/2020
5,Calcasieu,599,5/31/2020
5,Calcasieu,608,6/1/2020
5,Calcasieu,611,6/2/2020
5,Calcasieu,613,6/3/2020
5,Calcasieu,621,6/4/2020
5,Calcasieu,625,6/5/2020
5,Calcasieu,632,6/6/2020
5,Calcasieu,637,6/7/2020
5,Calcasieu,642,6/8/2020
5,Calcasieu,661,6/9/2020
5,Calcasieu,673,6/10/2020
5,Calcasieu,684,6/11/2020
5,Calcasieu,701,6/12/2020
5,Calcasieu,741,6/13/2020
5,Calcasieu,755,6/14/2020
5,Calcasieu,772,6/15/2020
5,Calcasieu,789,6/16/2020
5,Calcasieu,824,6/17/2020
8,Caldwell,,3/14/2020
8,Caldwell,,3/15/2020
8,Caldwell,,3/16/2020
8,Caldwell,,3/17/2020
8,Caldwell,,3/18/2020
8,Caldwell,,3/19/2020
8,Caldwell,,3/20/2020
8,Caldwell,,3/21/2020
8,Caldwell,,3/22/2020
8,Caldwell,,3/23/2020
8,Caldwell,,3/24/2020
8,Caldwell,,3/25/2020
8,Caldwell,,3/26/2020
8,Caldwell,,3/27/2020
8,Caldwell,,3/28/2020
8,Caldwell,1,3/29/2020
8,Caldwell,1,3/30/2020
8,Caldwell,,3/31/2020
8,Caldwell,,4/1/2020
8,Caldwell,1,4/2/2020
8,Caldwell,1,4/3/2020
8,Caldwell,3,4/4/2020
8,Caldwell,10,4/5/2020
8,Caldwell,11,4/6/2020
8,Caldwell,13,4/7/2020
8,Caldwell,14,4/8/2020
8,Caldwell,18,4/9/2020
8,Caldwell,18,4/10/2020
8,Caldwell,18,4/11/2020
8,Caldwell,18,4/12/2020
8,Caldwell,18,4/13/2020
8,Caldwell,18,4/14/2020
8,Caldwell,18,4/15/2020
8,Caldwell,19,4/16/2020
8,Caldwell,19,4/17/2020
8,Caldwell,15,4/18/2020
8,Caldwell,15,4/19/2020
8,Caldwell,15,4/20/2020
8,Caldwell,15,4/21/2020
8,Caldwell,15,4/22/2020
8,Caldwell,17,4/23/2020
8,Caldwell,17,4/24/2020
8,Caldwell,17,4/25/2020
8,Caldwell,17,4/26/2020
8,Caldwell,17,4/27/2020
8,Caldwell,17,4/28/2020
8,Caldwell,18,4/29/2020
8,Caldwell,18,4/30/2020
8,Caldwell,20,5/1/2020
8,Caldwell,20,5/2/2020
8,Caldwell,31,5/3/2020
8,Caldwell,39,5/4/2020
8,Caldwell,40,5/5/2020
8,Caldwell,41,5/6/2020
8,Caldwell,41,5/7/2020
8,Caldwell,47,5/8/2020
8,Caldwell,48,5/9/2020
8,Caldwell,48,5/10/2020
8,Caldwell,48,5/11/2020
8,Caldwell,48,5/12/2020
8,Caldwell,48,5/13/2020
8,Caldwell,48,5/14/2020
8,Caldwell,48,5/15/2020
8,Caldwell,50,5/16/2020
8,Caldwell,50,5/17/2020
8,Caldwell,50,5/18/2020
8,Caldwell,50,5/19/2020
8,Caldwell,50,5/20/2020
8,Caldwell,51,5/21/2020
8,Caldwell,51,5/22/2020
8,Caldwell,51,5/23/2020
8,Caldwell,52,5/24/2020
8,Caldwell,52,5/25/2020
8,Caldwell,52,5/26/2020
8,Caldwell,52,5/27/2020
8,Caldwell,52,5/28/2020
8,Caldwell,53,5/30/2020
8,Caldwell,54,5/31/2020
8,Caldwell,58,6/1/2020
8,Caldwell,60,6/2/2020
8,Caldwell,61,6/3/2020
8,Caldwell,65,6/4/2020
8,Caldwell,70,6/5/2020
8,Caldwell,71,6/6/2020
8,Caldwell,71,6/7/2020
8,Caldwell,72,6/8/2020
8,Caldwell,74,6/9/2020
8,Caldwell,76,6/10/2020
8,Caldwell,76,6/11/2020
8,Caldwell,76,6/12/2020
8,Caldwell,79,6/13/2020
8,Caldwell,83,6/14/2020
8,Caldwell,83,6/15/2020
8,Caldwell,83,6/16/2020
8,Caldwell,86,6/17/2020
5,Cameron,,3/14/2020
5,Cameron,,3/15/2020
5,Cameron,,3/16/2020
5,Cameron,,3/17/2020
5,Cameron,,3/18/2020
5,Cameron,,3/19/2020
5,Cameron,,3/20/2020
5,Cameron,,3/21/2020
5,Cameron,,3/22/2020
5,Cameron,,3/23/2020
5,Cameron,,3/24/2020
5,Cameron,,3/25/2020
5,Cameron,,3/26/2020
5,Cameron,,3/27/2020
5,Cameron,,3/28/2020
5,Cameron,,3/29/2020
5,Cameron,,3/30/2020
5,Cameron,,3/31/2020
5,Cameron,,4/1/2020
5,Cameron,,4/2/2020
5,Cameron,,4/3/2020
5,Cameron,,4/4/2020
5,Cameron,,4/5/2020
5,Cameron,,4/6/2020
5,Cameron,1,4/7/2020
5,Cameron,1,4/8/2020
5,Cameron,1,4/9/2020
5,Cameron,1,4/10/2020
5,Cameron,2,4/11/2020
5,Cameron,2,4/12/2020
5,Cameron,2,4/13/2020
5,Cameron,2,4/14/2020
5,Cameron,2,4/15/2020
5,Cameron,2,4/16/2020
5,Cameron,2,4/17/2020
5,Cameron,2,4/18/2020
5,Cameron,3,4/19/2020
5,Cameron,3,4/20/2020
5,Cameron,3,4/21/2020
5,Cameron,3,4/22/2020
5,Cameron,3,4/23/2020
5,Cameron,3,4/24/2020
5,Cameron,3,4/25/2020
5,Cameron,3,4/26/2020
5,Cameron,3,4/27/2020
5,Cameron,3,4/28/2020
5,Cameron,3,4/29/2020
5,Cameron,3,4/30/2020
5,Cameron,3,5/1/2020
5,Cameron,3,5/2/2020
5,Cameron,3,5/3/2020
5,Cameron,3,5/4/2020
5,Cameron,3,5/5/2020
5,Cameron,3,5/6/2020
5,Cameron,3,5/7/2020
5,Cameron,3,5/8/2020
5,Cameron,3,5/9/2020
5,Cameron,3,5/10/2020
5,Cameron,3,5/11/2020
5,Cameron,3,5/12/2020
5,Cameron,3,5/13/2020
5,Cameron,3,5/14/2020
5,Cameron,3,5/15/2020
5,Cameron,3,5/16/2020
5,Cameron,3,5/17/2020
5,Cameron,3,5/18/2020
5,Cameron,3,5/19/2020
5,Cameron,3,5/20/2020
5,Cameron,3,5/21/2020
5,Cameron,3,5/22/2020
5,Cameron,3,5/23/2020
5,Cameron,3,5/24/2020
5,Cameron,3,5/25/2020
5,Cameron,3,5/26/2020
5,Cameron,3,5/27/2020
5,Cameron,3,5/28/2020
5,Cameron,5,5/30/2020
5,Cameron,6,5/31/2020
5,Cameron,6,6/1/2020
5,Cameron,6,6/2/2020
5,Cameron,6,6/3/2020
5,Cameron,8,6/4/2020
5,Cameron,8,6/5/2020
5,Cameron,9,6/6/2020
5,Cameron,9,6/7/2020
5,Cameron,9,6/8/2020
5,Cameron,10,6/9/2020
5,Cameron,10,6/10/2020
5,Cameron,11,6/11/2020
5,Cameron,11,6/12/2020
5,Cameron,11,6/13/2020
5,Cameron,11,6/14/2020
5,Cameron,11,6/15/2020
5,Cameron,11,6/16/2020
5,Cameron,12,6/17/2020
6,Catahoula,,3/14/2020
6,Catahoula,,3/15/2020
6,Catahoula,,3/16/2020
6,Catahoula,,3/17/2020
6,Catahoula,,3/18/2020
6,Catahoula,,3/19/2020
6,Catahoula,,3/20/2020
6,Catahoula,1,3/21/2020
6,Catahoula,1,3/22/2020
6,Catahoula,1,3/23/2020
6,Catahoula,1,3/24/2020
6,Catahoula,1,3/25/2020
6,Catahoula,1,3/26/2020
6,Catahoula,1,3/27/2020
6,Catahoula,1,3/28/2020
6,Catahoula,1,3/29/2020
6,Catahoula,3,3/30/2020
6,Catahoula,3,3/31/2020
6,Catahoula,3,4/1/2020
6,Catahoula,5,4/2/2020
6,Catahoula,6,4/3/2020
6,Catahoula,9,4/4/2020
6,Catahoula,9,4/5/2020
6,Catahoula,12,4/6/2020
6,Catahoula,13,4/7/2020
6,Catahoula,14,4/8/2020
6,Catahoula,17,4/9/2020
6,Catahoula,18,4/10/2020
6,Catahoula,20,4/11/2020
6,Catahoula,21,4/12/2020
6,Catahoula,21,4/13/2020
6,Catahoula,21,4/14/2020
6,Catahoula,22,4/15/2020
6,Catahoula,23,4/16/2020
6,Catahoula,23,4/17/2020
6,Catahoula,23,4/18/2020
6,Catahoula,24,4/19/2020
6,Catahoula,24,4/20/2020
6,Catahoula,24,4/21/2020
6,Catahoula,24,4/22/2020
6,Catahoula,24,4/23/2020
6,Catahoula,25,4/24/2020
6,Catahoula,25,4/25/2020
6,Catahoula,25,4/26/2020
6,Catahoula,25,4/27/2020
6,Catahoula,25,4/28/2020
6,Catahoula,35,4/29/2020
6,Catahoula,36,4/30/2020
6,Catahoula,40,5/1/2020
6,Catahoula,44,5/2/2020
6,Catahoula,45,5/3/2020
6,Catahoula,46,5/4/2020
6,Catahoula,46,5/5/2020
6,Catahoula,46,5/6/2020
6,Catahoula,46,5/7/2020
6,Catahoula,59,5/8/2020
6,Catahoula,83,5/9/2020
6,Catahoula,85,5/10/2020
6,Catahoula,85,5/11/2020
6,Catahoula,86,5/12/2020
6,Catahoula,103,5/13/2020
6,Catahoula,103,5/14/2020
6,Catahoula,103,5/15/2020
6,Catahoula,104,5/16/2020
6,Catahoula,106,5/17/2020
6,Catahoula,106,5/18/2020
6,Catahoula,106,5/19/2020
6,Catahoula,106,5/20/2020
6,Catahoula,112,5/21/2020
6,Catahoula,112,5/22/2020
6,Catahoula,112,5/23/2020
6,Catahoula,112,5/24/2020
6,Catahoula,112,5/25/2020
6,Catahoula,112,5/26/2020
6,Catahoula,112,5/27/2020
6,Catahoula,112,5/28/2020
6,Catahoula,113,5/30/2020
6,Catahoula,113,5/31/2020
6,Catahoula,115,6/1/2020
6,Catahoula,114,6/2/2020
6,Catahoula,117,6/3/2020
6,Catahoula,119,6/4/2020
6,Catahoula,120,6/5/2020
6,Catahoula,120,6/6/2020
6,Catahoula,121,6/7/2020
6,Catahoula,121,6/8/2020
6,Catahoula,121,6/9/2020
6,Catahoula,123,6/10/2020
6,Catahoula,123,6/11/2020
6,Catahoula,124,6/12/2020
6,Catahoula,130,6/13/2020
6,Catahoula,130,6/14/2020
6,Catahoula,131,6/15/2020
6,Catahoula,162,6/16/2020
6,Catahoula,164,6/17/2020
7,Claiborne,,3/14/2020
7,Claiborne,,3/15/2020
7,Claiborne,,3/16/2020
7,Claiborne,,3/17/2020
7,Claiborne,,3/18/2020
7,Claiborne,,3/19/2020
7,Claiborne,,3/20/2020
7,Claiborne,,3/21/2020
7,Claiborne,1,3/22/2020
7,Claiborne,2,3/23/2020
7,Claiborne,2,3/24/2020
7,Claiborne,2,3/25/2020
7,Claiborne,2,3/26/2020
7,Claiborne,3,3/27/2020
7,Claiborne,4,3/28/2020
7,Claiborne,4,3/29/2020
7,Claiborne,4,3/30/2020
7,Claiborne,8,3/31/2020
7,Claiborne,10,4/1/2020
7,Claiborne,11,4/2/2020
7,Claiborne,18,4/3/2020
7,Claiborne,20,4/4/2020
7,Claiborne,23,4/5/2020
7,Claiborne,30,4/6/2020
7,Claiborne,30,4/7/2020
7,Claiborne,33,4/8/2020
7,Claiborne,38,4/9/2020
7,Claiborne,40,4/10/2020
7,Claiborne,41,4/11/2020
7,Claiborne,41,4/12/2020
7,Claiborne,41,4/13/2020
7,Claiborne,41,4/14/2020
7,Claiborne,44,4/15/2020
7,Claiborne,47,4/16/2020
7,Claiborne,48,4/17/2020
7,Claiborne,50,4/18/2020
7,Claiborne,50,4/19/2020
7,Claiborne,50,4/20/2020
7,Claiborne,50,4/21/2020
7,Claiborne,50,4/22/2020
7,Claiborne,50,4/23/2020
7,Claiborne,52,4/24/2020
7,Claiborne,52,4/25/2020
7,Claiborne,52,4/26/2020
7,Claiborne,52,4/27/2020
7,Claiborne,53,4/28/2020
7,Claiborne,54,4/29/2020
7,Claiborne,59,4/30/2020
7,Claiborne,59,5/1/2020
7,Claiborne,59,5/2/2020
7,Claiborne,58,5/3/2020
7,Claiborne,58,5/4/2020
7,Claiborne,58,5/5/2020
7,Claiborne,58,5/6/2020
7,Claiborne,58,5/7/2020
7,Claiborne,58,5/8/2020
7,Claiborne,59,5/9/2020
7,Claiborne,59,5/10/2020
7,Claiborne,59,5/11/2020
7,Claiborne,59,5/12/2020
7,Claiborne,59,5/13/2020
7,Claiborne,59,5/14/2020
7,Claiborne,59,5/15/2020
7,Claiborne,58,5/16/2020
7,Claiborne,58,5/17/2020
7,Claiborne,58,5/18/2020
7,Claiborne,58,5/19/2020
7,Claiborne,58,5/20/2020
7,Claiborne,58,5/21/2020
7,Claiborne,60,5/22/2020
7,Claiborne,60,5/23/2020
7,Claiborne,61,5/24/2020
7,Claiborne,61,5/25/2020
7,Claiborne,61,5/26/2020
7,Claiborne,62,5/27/2020
7,Claiborne,62,5/28/2020
7,Claiborne,66,5/30/2020
7,Claiborne,66,5/31/2020
7,Claiborne,66,6/1/2020
7,Claiborne,66,6/2/2020
7,Claiborne,66,6/3/2020
7,Claiborne,66,6/4/2020
7,Claiborne,66,6/5/2020
7,Claiborne,66,6/6/2020
7,Claiborne,66,6/7/2020
7,Claiborne,68,6/8/2020
7,Claiborne,70,6/9/2020
7,Claiborne,71,6/10/2020
7,Claiborne,72,6/11/2020
7,Claiborne,73,6/12/2020
7,Claiborne,76,6/13/2020
7,Claiborne,77,6/14/2020
7,Claiborne,78,6/15/2020
7,Claiborne,81,6/16/2020
7,Claiborne,85,6/17/2020
6,Concordia,,3/14/2020
6,Concordia,,3/15/2020
6,Concordia,,3/16/2020
6,Concordia,,3/17/2020
6,Concordia,,3/18/2020
6,Concordia,,3/19/2020
6,Concordia,,3/20/2020
6,Concordia,,3/21/2020
6,Concordia,,3/22/2020
6,Concordia,,3/23/2020
6,Concordia,,3/24/2020
6,Concordia,,3/25/2020
6,Concordia,,3/26/2020
6,Concordia,,3/27/2020
6,Concordia,,3/28/2020
6,Concordia,,3/29/2020
6,Concordia,,3/30/2020
6,Concordia,3,3/31/2020
6,Concordia,5,4/1/2020
6,Concordia,8,4/2/2020
6,Concordia,10,4/3/2020
6,Concordia,5,4/4/2020
6,Concordia,5,4/5/2020
6,Concordia,9,4/6/2020
6,Concordia,11,4/7/2020
6,Concordia,12,4/8/2020
6,Concordia,13,4/9/2020
6,Concordia,16,4/10/2020
6,Concordia,17,4/11/2020
6,Concordia,18,4/12/2020
6,Concordia,19,4/13/2020
6,Concordia,19,4/14/2020
6,Concordia,21,4/15/2020
6,Concordia,21,4/16/2020
6,Concordia,23,4/17/2020
6,Concordia,25,4/18/2020
6,Concordia,26,4/19/2020
6,Concordia,26,4/20/2020
6,Concordia,26,4/21/2020
6,Concordia,27,4/22/2020
6,Concordia,27,4/23/2020
6,Concordia,28,4/24/2020
6,Concordia,30,4/25/2020
6,Concordia,30,4/26/2020
6,Concordia,31,4/27/2020
6,Concordia,32,4/28/2020
6,Concordia,36,4/29/2020
6,Concordia,38,4/30/2020
6,Concordia,39,5/1/2020
6,Concordia,39,5/2/2020
6,Concordia,39,5/3/2020
6,Concordia,40,5/4/2020
6,Concordia,41,5/5/2020
6,Concordia,42,5/6/2020
6,Concordia,42,5/7/2020
6,Concordia,43,5/8/2020
6,Concordia,43,5/9/2020
6,Concordia,43,5/10/2020
6,Concordia,43,5/11/2020
6,Concordia,43,5/12/2020
6,Concordia,51,5/13/2020
6,Concordia,54,5/14/2020
6,Concordia,55,5/15/2020
6,Concordia,56,5/16/2020
6,Concordia,57,5/17/2020
6,Concordia,57,5/18/2020
6,Concordia,57,5/19/2020
6,Concordia,57,5/20/2020
6,Concordia,68,5/21/2020
6,Concordia,69,5/22/2020
6,Concordia,69,5/23/2020
6,Concordia,69,5/24/2020
6,Concordia,73,5/25/2020
6,Concordia,74,5/26/2020
6,Concordia,86,5/27/2020
6,Concordia,86,5/28/2020
6,Concordia,87,5/30/2020
6,Concordia,87,5/31/2020
6,Concordia,88,6/1/2020
6,Concordia,88,6/2/2020
6,Concordia,94,6/3/2020
6,Concordia,94,6/4/2020
6,Concordia,95,6/5/2020
6,Concordia,96,6/6/2020
6,Concordia,96,6/7/2020
6,Concordia,96,6/8/2020
6,Concordia,97,6/9/2020
6,Concordia,97,6/10/2020
6,Concordia,97,6/11/2020
6,Concordia,97,6/12/2020
6,Concordia,105,6/13/2020
6,Concordia,105,6/14/2020
6,Concordia,107,6/15/2020
6,Concordia,109,6/16/2020
6,Concordia,117,6/17/2020
7,De Soto,,3/14/2020
7,De Soto,,3/15/2020
7,De Soto,,3/16/2020
7,De Soto,,3/17/2020
7,De Soto,,3/18/2020
7,De Soto,,3/19/2020
7,De Soto,,3/20/2020
7,De Soto,2,3/21/2020
7,De Soto,2,3/22/2020
7,De Soto,5,3/23/2020
7,De Soto,6,3/24/2020
7,De Soto,8,3/25/2020
7,De Soto,11,3/26/2020
7,De Soto,13,3/27/2020
7,De Soto,21,3/28/2020
7,De Soto,25,3/29/2020
7,De Soto,28,3/30/2020
7,De Soto,30,3/31/2020
7,De Soto,39,4/1/2020
7,De Soto,42,4/2/2020
7,De Soto,46,4/3/2020
7,De Soto,71,4/4/2020
7,De Soto,80,4/5/2020
7,De Soto,82,4/6/2020
7,De Soto,89,4/7/2020
7,De Soto,91,4/8/2020
7,De Soto,101,4/9/2020
7,De Soto,107,4/10/2020
7,De Soto,114,4/11/2020
7,De Soto,124,4/12/2020
7,De Soto,125,4/13/2020
7,De Soto,130,4/14/2020
7,De Soto,134,4/15/2020
7,De Soto,140,4/16/2020
7,De Soto,145,4/17/2020
7,De Soto,152,4/18/2020
7,De Soto,156,4/19/2020
7,De Soto,158,4/20/2020
7,De Soto,168,4/21/2020
7,De Soto,171,4/22/2020
7,De Soto,176,4/23/2020
7,De Soto,180,4/24/2020
7,De Soto,184,4/25/2020
7,De Soto,185,4/26/2020
7,De Soto,187,4/27/2020
7,De Soto,189,4/28/2020
7,De Soto,191,4/29/2020
7,De Soto,190,4/30/2020
7,De Soto,194,5/1/2020
7,De Soto,198,5/2/2020
7,De Soto,198,5/3/2020
7,De Soto,202,5/4/2020
7,De Soto,202,5/5/2020
7,De Soto,205,5/6/2020
7,De Soto,207,5/7/2020
7,De Soto,208,5/8/2020
7,De Soto,213,5/9/2020
7,De Soto,214,5/10/2020
7,De Soto,215,5/11/2020
7,De Soto,215,5/12/2020
7,De Soto,221,5/13/2020
7,De Soto,223,5/14/2020
7,De Soto,225,5/15/2020
7,De Soto,218,5/16/2020
7,De Soto,222,5/17/2020
7,De Soto,224,5/18/2020
7,De Soto,226,5/19/2020
7,De Soto,228,5/20/2020
7,De Soto,235,5/21/2020
7,De Soto,236,5/22/2020
7,De Soto,236,5/23/2020
7,De Soto,237,5/24/2020
7,De Soto,239,5/25/2020
7,De Soto,239,5/26/2020
7,De Soto,241,5/27/2020
7,De Soto,242,5/28/2020
7,De Soto,246,5/30/2020
7,De Soto,247,5/31/2020
7,De Soto,247,6/1/2020
7,De Soto,249,6/2/2020
7,De Soto,250,6/3/2020
7,De Soto,260,6/4/2020
7,De Soto,262,6/5/2020
7,De Soto,262,6/6/2020
7,De Soto,262,6/7/2020
7,De Soto,263,6/8/2020
7,De Soto,263,6/9/2020
7,De Soto,263,6/10/2020
7,De Soto,266,6/11/2020
7,De Soto,269,6/12/2020
7,De Soto,270,6/13/2020
7,De Soto,271,6/14/2020
7,De Soto,271,6/15/2020
7,De Soto,273,6/16/2020
7,De Soto,275,6/17/2020
2,East Baton Rouge,,3/14/2020
2,East Baton Rouge,,3/15/2020
2,East Baton Rouge,,3/16/2020
2,East Baton Rouge,,3/17/2020
2,East Baton Rouge,1,3/18/2020
2,East Baton Rouge,5,3/19/2020
2,East Baton Rouge,7,3/20/2020
2,East Baton Rouge,8,3/21/2020
2,East Baton Rouge,20,3/22/2020
2,East Baton Rouge,43,3/23/2020
2,East Baton Rouge,58,3/24/2020
2,East Baton Rouge,75,3/25/2020
2,East Baton Rouge,105,3/26/2020
2,East Baton Rouge,124,3/27/2020
2,East Baton Rouge,153,3/28/2020
2,East Baton Rouge,164,3/29/2020
2,East Baton Rouge,188,3/30/2020
2,East Baton Rouge,228,3/31/2020
2,East Baton Rouge,244,4/1/2020
2,East Baton Rouge,325,4/2/2020
2,East Baton Rouge,389,4/3/2020
2,East Baton Rouge,621,4/4/2020
2,East Baton Rouge,656,4/5/2020
2,East Baton Rouge,816,4/6/2020
2,East Baton Rouge,892,4/7/2020
2,East Baton Rouge,935,4/8/2020
2,East Baton Rouge,1000,4/9/2020
2,East Baton Rouge,1088,4/10/2020
2,East Baton Rouge,1158,4/11/2020
2,East Baton Rouge,1223,4/12/2020
2,East Baton Rouge,1273,4/13/2020
2,East Baton Rouge,1295,4/14/2020
2,East Baton Rouge,1325,4/15/2020
2,East Baton Rouge,1389,4/16/2020
2,East Baton Rouge,1424,4/17/2020
2,East Baton Rouge,1476,4/18/2020
2,East Baton Rouge,1512,4/19/2020
2,East Baton Rouge,1534,4/20/2020
2,East Baton Rouge,1560,4/21/2020
2,East Baton Rouge,1603,4/22/2020
2,East Baton Rouge,1636,4/23/2020
2,East Baton Rouge,1697,4/24/2020
2,East Baton Rouge,1720,4/25/2020
2,East Baton Rouge,1739,4/26/2020
2,East Baton Rouge,1771,4/27/2020
2,East Baton Rouge,1787,4/28/2020
2,East Baton Rouge,1830,4/29/2020
2,East Baton Rouge,1874,4/30/2020
2,East Baton Rouge,1989,5/1/2020
2,East Baton Rouge,2054,5/2/2020
2,East Baton Rouge,2086,5/3/2020
2,East Baton Rouge,2131,5/4/2020
2,East Baton Rouge,2175,5/5/2020
2,East Baton Rouge,2224,5/6/2020
2,East Baton Rouge,2256,5/7/2020
2,East Baton Rouge,2284,5/8/2020
2,East Baton Rouge,2348,5/9/2020
2,East Baton Rouge,2374,5/10/2020
2,East Baton Rouge,2398,5/11/2020
2,East Baton Rouge,2445,5/12/2020
2,East Baton Rouge,2487,5/13/2020
2,East Baton Rouge,2898,5/14/2020
2,East Baton Rouge,2953,5/15/2020
2,East Baton Rouge,3009,5/16/2020
2,East Baton Rouge,3034,5/17/2020
2,East Baton Rouge,3056,5/18/2020
2,East Baton Rouge,3145,5/19/2020
2,East Baton Rouge,3213,5/20/2020
2,East Baton Rouge,3319,5/21/2020
2,East Baton Rouge,3370,5/22/2020
2,East Baton Rouge,3382,5/23/2020
2,East Baton Rouge,3386,5/24/2020
2,East Baton Rouge,3438,5/25/2020
2,East Baton Rouge,3462,5/26/2020
2,East Baton Rouge,3491,5/27/2020
2,East Baton Rouge,3526,5/28/2020
2,East Baton Rouge,3591,5/30/2020
2,East Baton Rouge,3618,5/31/2020
2,East Baton Rouge,3666,6/1/2020
2,East Baton Rouge,3730,6/2/2020
2,East Baton Rouge,3773,6/3/2020
2,East Baton Rouge,3820,6/4/2020
2,East Baton Rouge,3874,6/5/2020
2,East Baton Rouge,3911,6/6/2020
2,East Baton Rouge,3949,6/7/2020
2,East Baton Rouge,3963,6/8/2020
2,East Baton Rouge,4023,6/9/2020
2,East Baton Rouge,4054,6/10/2020
2,East Baton Rouge,4088,6/11/2020
2,East Baton Rouge,4150,6/12/2020
2,East Baton Rouge,4197,6/13/2020
2,East Baton Rouge,4226,6/14/2020
2,East Baton Rouge,4284,6/15/2020
2,East Baton Rouge,4301,6/16/2020
2,East Baton Rouge,4357,6/17/2020
8,East Carroll,,3/14/2020
8,East Carroll,,3/15/2020
8,East Carroll,,3/16/2020
8,East Carroll,,3/17/2020
8,East Carroll,,3/18/2020
8,East Carroll,,3/19/2020
8,East Carroll,,3/20/2020
8,East Carroll,,3/21/2020
8,East Carroll,,3/22/2020
8,East Carroll,,3/23/2020
8,East Carroll,,3/24/2020
8,East Carroll,,3/25/2020
8,East Carroll,,3/26/2020
8,East Carroll,,3/27/2020
8,East Carroll,1,3/28/2020
8,East Carroll,1,3/29/2020
8,East Carroll,1,3/30/2020
8,East Carroll,1,3/31/2020
8,East Carroll,1,4/1/2020
8,East Carroll,1,4/2/2020
8,East Carroll,1,4/3/2020
8,East Carroll,1,4/4/2020
8,East Carroll,1,4/5/2020
8,East Carroll,1,4/6/2020
8,East Carroll,1,4/7/2020
8,East Carroll,1,4/8/2020
8,East Carroll,1,4/9/2020
8,East Carroll,1,4/10/2020
8,East Carroll,1,4/11/2020
8,East Carroll,1,4/12/2020
8,East Carroll,1,4/13/2020
8,East Carroll,1,4/14/2020
8,East Carroll,1,4/15/2020
8,East Carroll,1,4/16/2020
8,East Carroll,1,4/17/2020
8,East Carroll,1,4/18/2020
8,East Carroll,1,4/19/2020
8,East Carroll,1,4/20/2020
8,East Carroll,1,4/21/2020
8,East Carroll,5,4/22/2020
8,East Carroll,5,4/23/2020
8,East Carroll,6,4/24/2020
8,East Carroll,6,4/25/2020
8,East Carroll,6,4/26/2020
8,East Carroll,6,4/27/2020
8,East Carroll,8,4/28/2020
8,East Carroll,8,4/29/2020
8,East Carroll,9,4/30/2020
8,East Carroll,9,5/1/2020
8,East Carroll,9,5/2/2020
8,East Carroll,9,5/3/2020
8,East Carroll,8,5/4/2020
8,East Carroll,9,5/5/2020
8,East Carroll,11,5/6/2020
8,East Carroll,14,5/7/2020
8,East Carroll,15,5/8/2020
8,East Carroll,17,5/9/2020
8,East Carroll,17,5/10/2020
8,East Carroll,23,5/11/2020
8,East Carroll,24,5/12/2020
8,East Carroll,25,5/13/2020
8,East Carroll,25,5/14/2020
8,East Carroll,26,5/15/2020
8,East Carroll,32,5/16/2020
